year,day_in_week,Open,High,Low,Close,Volume
2009,1,54.318999999999996,55.169,53.598,54.821999999999996,25450.1992
2009,2,54.821999999999996,56.277,54.287,55.628,25462.8008
2009,3,55.632,56.208,54.47,54.549,25477.5996
2009,4,54.542,54.681000000000004,53.272,54.278999999999996,25456.8008
2009,5,54.268,54.375,53.125,53.427,24152.0
2009,1,52.976000000000006,53.053000000000004,51.04,51.108000000000004,25441.1992
2009,2,51.108999999999995,51.11600000000001,48.516999999999996,49.357,25467.4004
2009,3,49.349,50.199,47.843999999999994,48.372,25430.5996
2009,4,48.38,48.763999999999996,47.126999999999995,48.59,25503.8008
2009,5,48.586000000000006,49.973,48.5,49.586999999999996,24285.8008
2009,1,50.295,50.452,48.32,48.653999999999996,25391.5996
2009,2,48.648999999999994,48.681000000000004,46.288000000000004,46.599,25445.1992
2009,3,46.605,47.898,45.092,47.123999999999995,25462.5996
2009,4,47.119,47.568999999999996,46.17,46.992,25450.8008
2009,5,46.983000000000004,47.36,45.61,46.98,24056.8008
2009,1,46.51,47.693999999999996,46.201,47.152,25408.1992
2009,2,47.153999999999996,47.941,46.452,47.163999999999994,25403.0
2009,3,47.163000000000004,48.498000000000005,46.766999999999996,47.228,25442.8008
2009,4,47.225,47.327,45.907,46.071000000000005,25442.5996
2009,5,46.093999999999994,46.122,45.236999999999995,45.69,24199.1992
2009,1,45.542,45.586000000000006,44.207,44.871,25393.4004
2009,2,44.864,46.038000000000004,44.813,45.56399999999999,25395.8008
2009,3,45.555,46.107,44.696000000000005,45.516999999999996,25407.8008
2009,4,45.501000000000005,47.955,45.15,46.986999999999995,25438.4004
2009,5,46.995,49.38,46.428000000000004,48.793,24079.1992
2009,1,48.855,49.868,47.641000000000005,48.76,25384.0
2009,2,48.757,49.248000000000005,46.673,47.426,25408.0
2009,3,47.44,47.723,46.896,47.35,25380.0
2009,4,47.323,47.898999999999994,46.451,47.333,25394.4004
2009,5,47.349,48.58,47.097,47.98,24037.1992
2009,1,47.589,47.867,47.281000000000006,47.68,25220.4004
2009,2,47.693999999999996,47.728,46.556000000000004,46.826,25387.8008
2009,3,46.82,48.049,46.77,47.81399999999999,25382.4004
2009,4,47.818999999999996,48.92100000000001,47.653,47.798,25364.5996
2009,5,47.81399999999999,48.19,46.891000000000005,47.703,24072.1992
2009,1,47.553999999999995,48.923,47.141999999999996,47.756,25344.4004
2009,2,47.776,49.965,47.571999999999996,49.6,25284.4004
2009,3,49.602,50.351000000000006,49.367,49.522,25322.5996
2009,4,49.512,50.466,49.45399999999999,49.853,25337.8008
2009,5,49.858000000000004,49.883,48.288999999999994,48.808,24144.5996
2009,1,48.128,48.45399999999999,47.68600000000001,47.795,25281.4004
2009,2,47.783,49.104,47.725,48.63399999999999,25281.5996
2009,3,48.63399999999999,50.373999999999995,48.118,49.861000000000004,25284.8008
2009,4,49.849,50.118,48.603,48.903,25292.8008
2009,5,48.9,49.85,48.35,49.352,23959.4004
2009,1,49.438,49.681000000000004,48.532,48.919,25291.4004
2009,2,48.912,49.933,48.751999999999995,49.879,25297.1992
2009,3,49.885,50.023,48.946000000000005,49.645,25284.4004
2009,4,49.653,51.068999999999996,48.586999999999996,50.588,25289.5996
2009,5,50.583999999999996,51.818999999999996,50.532,51.363,23230.8008
2009,1,51.248999999999995,52.456,51.202,51.97,25247.5996
2009,2,51.973,52.601000000000006,51.955,52.326,25289.1992
2009,3,52.341,52.548,51.31,52.463,25296.0
2009,4,52.463,52.815,51.498999999999995,52.588,25309.8008
2009,5,52.576,53.885,52.45399999999999,53.543,23218.5996
2009,1,53.753,55.575,53.733999999999995,55.383,25258.1992
2009,2,55.408,56.272,54.806999999999995,55.347,25286.5996
2009,3,55.342,55.788999999999994,54.078,55.552,25297.1992
2009,4,55.55,57.111000000000004,55.422,56.979,25258.8008
2009,5,56.99,57.063,55.43899999999999,55.703,23398.0
2009,1,55.575,55.845,53.699,54.681000000000004,25249.0
2009,2,54.675,56.674,54.644,55.629,25290.0
2009,3,55.589,56.152,54.574,55.763999999999996,25238.1992
2009,4,55.731,58.702,55.453,58.586000000000006,25249.0
2009,5,58.597,58.979,57.513999999999996,58.703,23210.0
2009,1,59.51,60.303000000000004,58.221000000000004,58.221000000000004,25225.4004
2009,2,58.192,58.813,57.402,57.915,25177.1992
2009,3,57.917,58.068000000000005,56.626000000000005,57.693999999999996,25191.1992
2009,4,57.711000000000006,58.636,57.556000000000004,58.538999999999994,25057.8008
2009,5,58.553999999999995,58.6,58.202,58.405,22160.5996
2009,1,58.675,59.43,58.361000000000004,59.361999999999995,25065.4004
2009,2,59.36,59.361000000000004,57.356,57.623000000000005,25249.8008
2009,3,57.637,57.88399999999999,56.508,57.353,25244.8008
2009,4,57.358000000000004,57.571000000000005,56.023,57.089,25157.1992
2009,5,57.05,57.199,55.961999999999996,56.253,23172.4004
2009,1,56.29600000000001,56.446000000000005,53.656000000000006,53.923,25192.8008
2009,2,53.93600000000001,55.79,53.838,55.048,25146.5996
2009,3,55.031000000000006,55.178000000000004,54.12,54.413999999999994,25172.8008
2009,4,54.426,55.3,53.963,54.808,25166.0
2009,5,54.798,55.685,54.361000000000004,55.55,23292.8008
2009,1,54.786,55.085,54.162,54.20399999999999,25147.5996
2009,2,54.196000000000005,54.29600000000001,52.896,54.173,25203.0
2009,3,54.174,56.231,54.161,55.086999999999996,25238.1992
2009,4,55.082,56.336000000000006,54.716,55.992,25173.8008
2009,5,55.968999999999994,57.0,55.533,56.33,23241.1992
2009,1,56.938,57.331,56.326,57.03,25090.8008
