year,day_in_week,Open,High,Low,Close,Volume
2009,1,1.6849,1.6898,1.61145,1.6197,141933.7344
2009,2,1.6197,1.62185,1.57515,1.5992,155161.8594
2009,3,1.5992,1.63305,1.59245,1.62825,159698.9531
2009,4,1.62845,1.64355,1.6143,1.6177,154155.125
2009,5,1.6179,1.63185,1.5912,1.59765,126612.8203
2009,1,1.5967,1.62985,1.5922,1.62495,166545.0781
2009,2,1.62495,1.63395,1.61,1.61515,192329.3125
2009,3,1.6152,1.64775,1.6095,1.64595,181642.3125
2009,4,1.64595,1.6567,1.63265,1.64675,210882.9219
2009,5,1.64685,1.66465,1.6347,1.6475799999999998,207479.1875
2009,1,1.65445,1.6585,1.63675,1.6406,132647.2031
2009,2,1.6406,1.6425,1.62265,1.63025,175963.7969
2009,3,1.63025,1.64595,1.62555,1.63755,187004.9375
2009,4,1.63755,1.6494,1.62505,1.6285,189669.6406
2009,5,1.6286,1.63125,1.59205,1.5958,156388.8438
2009,1,1.5952,1.61865,1.57605,1.6122,196615.1875
2009,2,1.6123,1.62605,1.60885,1.6179,201293.2969
2009,3,1.6179,1.6284,1.5908,1.59565,218793.0469
2009,4,1.59565,1.60065,1.57655,1.5843,219872.6875
2009,5,1.58425,1.59445,1.56525,1.57265,239129.7344
2009,1,1.5654,1.60285,1.5632,1.5961,256397.5938
2009,2,1.5961,1.61105,1.59385,1.60335,215267.1563
2009,3,1.6035,1.6110200000000001,1.57495,1.58195,223533.2188
2009,4,1.582,1.58875,1.56895,1.57335,213833.7344
2009,5,1.5733,1.6089,1.5731700000000002,1.57725,210850.5
2009,1,1.58365,1.5981,1.57275,1.58,250469.0938
2009,2,1.58,1.60775,1.5675,1.60265,260691.5
2009,3,1.6028,1.62395,1.5958,1.596,223616.1563
2009,4,1.5963,1.6084,1.5865,1.60155,221457.5938
2009,5,1.60165,1.60555,1.58225,1.58677,184918.5938
2009,1,1.588,1.5963,1.5821,1.5892,149219.7969
2009,2,1.5892,1.60045,1.57815,1.5909,266301.8125
2009,3,1.5909,1.5949,1.5765,1.58285,236018.5938
2009,4,1.58285,1.5988,1.5784,1.5902,216603.0
