year,day_in_week,Open,High,Low,Close,Volume
2009,1,133.72,137.565,132.835,137.135,159486.2969
2009,2,137.135,140.85,135.395,139.175,177970.5
2009,3,139.175,141.545,137.925,139.69,166039.0938
2009,4,139.72,140.09,137.215,139.115,173967.3594
2009,5,139.12,139.9,136.53,137.183,150784.5938
2009,1,135.92,136.195,131.745,132.51,170337.0938
2009,2,132.51,132.54,128.82,129.71,210293.0
2009,3,129.72,132.08,129.025,130.29,179470.4063
2009,4,130.295,132.025,129.085,131.945,215335.0938
2009,5,131.955,135.72,131.75,133.67,233182.625
2009,1,135.63,135.775,130.03,130.705,149635.4688
2009,2,130.7,130.735,123.8,124.58,173872.9688
2009,3,124.575,126.175,119.365,123.55,175600.2031
2009,4,123.55,124.78,121.095,123.685,200668.9219
2009,5,123.685,123.765,118.84,122.395,194570.5
2009,1,120.375,125.095,120.22,124.665,355346.1875
2009,2,124.665,127.645,124.22,126.68,230248.2813
2009,3,126.68,129.675,125.605,128.73,246222.7969
2009,4,128.725,129.42,126.48,128.37,193868.7969
2009,5,128.375,130.86,126.67,130.84,271138.6875
2009,1,129.0,129.575,125.31,126.905,276484.4375
2009,2,126.905,129.485,126.685,128.965,217101.5625
2009,3,128.96,130.675,127.29,129.3,271277.0625
2009,4,129.3,135.62,128.485,133.355,267540.5
2009,5,133.36,136.775,132.455,135.727,274930.3125
2009,1,136.385,137.335,133.615,135.625,241282.0
2009,2,135.635,136.255,130.33,131.645,326657.0
2009,3,131.65,131.77,128.86,129.58,165249.7813
2009,4,129.595,130.0,127.11,129.53,276041.6875
2009,5,129.53,133.89,129.29,131.898,246116.7969
2009,1,130.21,131.455,129.605,131.095,183809.4531
2009,2,131.11,132.21,129.65,131.38,295975.6563
2009,3,131.39,133.725,130.375,133.42,142300.625
2009,4,133.41,136.375,132.895,134.06,209292.7188
2009,5,134.06,135.34,132.745,134.595,195076.8594
2009,1,134.375,139.125,133.81,136.375,201264.3906
2009,2,136.375,140.665,136.23,140.225,149798.8125
2009,3,140.23,141.77,137.665,138.405,146465.2031
2009,4,138.405,141.695,138.305,140.56,107572.25
2009,5,140.535,140.61,136.71,139.608,117324.8438
2009,1,138.22,139.525,135.55,136.235,204533.5938
2009,2,136.235,138.645,136.055,138.155,239257.6406
2009,3,138.17,140.845,137.35,140.34,195319.6719
2009,4,140.34,141.5,138.01,138.635,184348.5156
2009,5,138.64,140.18,137.25,138.35,169556.4063
2009,1,138.66,139.33,135.92,136.42,215416.1875
2009,2,136.42,137.05,135.145,136.205,196154.3438
2009,3,136.2,136.255,133.855,134.51,205088.9375
2009,4,134.51,136.555,131.465,135.47,228058.0156
2009,5,135.465,138.37,135.28,137.121,179178.7969
2009,1,136.92,140.01,136.885,138.29,196087.2969
2009,2,138.28,139.37,137.955,138.865,179544.2188
2009,3,138.855,138.91,134.87,137.675,204091.7031
2009,4,137.675,137.965,135.25,136.95,213599.5781
2009,5,136.95,138.95,136.58,138.721,232575.4063
2009,1,138.915,141.875,138.795,141.43,239832.8281
2009,2,141.44,145.085,141.295,144.565,238489.8281
2009,3,144.525,144.615,140.955,142.24,198684.0
2009,4,142.25,143.6,141.965,142.745,198520.9375
2009,5,142.745,142.915,139.025,140.088,163065.2969
2009,1,140.0,140.465,135.72,138.86,186151.9219
2009,2,138.865,142.81,138.725,142.61,209798.5781
2009,3,142.62,142.85,140.54,142.56,199242.2969
2009,4,142.57,147.08,142.285,146.94,222714.2969
2009,5,146.94,148.925,145.55,148.832,186396.2656
2009,1,149.685,151.525,147.145,147.15,315078.1875
2009,2,147.15,148.94,145.81,148.28,391894.75
2009,3,148.28,148.305,145.72,146.62,441997.1563
2009,4,146.635,147.995,146.26,147.215,381760.1875
2009,5,147.23,147.445,146.595,147.003,87300.2969
2009,1,146.715,149.26,146.405,149.095,175640.2031
2009,2,149.095,149.255,146.985,147.6,242463.5
2009,3,147.585,149.25,145.855,148.85,290556.6875
2009,4,148.85,149.82,146.55,148.48,380708.0
2009,5,148.48,148.725,146.18,146.671,373681.0
2009,1,146.635,146.78,141.5,141.565,333537.9063
2009,2,141.565,145.165,141.565,144.485,314607.5938
2009,3,144.475,144.65,140.6,142.125,297693.1875
2009,4,142.12,144.505,141.075,143.595,321967.4063
2009,5,143.595,143.82,141.155,142.565,384405.75
2009,1,141.64,142.04,140.135,140.885,435898.0
2009,2,140.87,141.955,139.01,141.325,440246.0
2009,3,141.33,144.545,141.21,144.125,430154.1875
2009,4,144.15,146.945,143.62,146.37,466540.5938
2009,5,146.37,148.345,145.7,147.785,338130.5938
2009,1,148.386,149.115,147.32,148.525,327373.1875
2009,2,148.535,149.86,147.805,148.6,294091.4375
2009,3,148.585,149.325,146.955,149.265,392653.3125
2009,4,149.255,150.88,148.065,148.975,353487.75
2009,5,148.975,150.219,148.165,150.076,392104.5
2009,1,150.21,150.32,146.74,147.555,268922.0
2009,2,147.555,149.485,146.3,147.135,271537.4063
2009,3,147.135,148.085,143.88,144.05,417807.0
2009,4,144.035,146.425,143.37,146.135,398500.4063
2009,5,146.115,146.4,143.54,144.457,303133.4063
2009,1,143.925,147.975,143.01,147.58,403938.3438
2009,2,147.58,149.63,147.06,149.01,431796.5938
2009,3,149.005,149.845,147.535,148.935,486818.9375
2009,4,148.935,150.08,146.845,149.215,332275.125
2009,5,149.22,151.075,148.165,150.774,331225.5625
2009,1,150.46,151.51,149.785,150.99,112606.5
2009,2,150.985,152.3,149.565,151.985,389661.4688
2009,3,151.995,153.1,151.695,152.505,372950.0938
2009,4,152.485,154.89,152.405,154.26,432867.3125
2009,5,154.235,155.735,153.26,154.267,299645.0938
2009,1,154.44,159.19,153.475,158.74,226182.2656
2009,2,158.735,159.225,156.875,158.015,292873.8125
2009,3,158.015,160.47,155.695,156.425,332896.6875
2009,4,156.42,158.595,155.195,155.705,365988.0938
2009,5,155.69,158.495,154.875,157.57,313814.0
2009,1,157.55,158.5,155.545,158.41,413860.5938
2009,2,158.395,159.205,156.615,158.86,377461.625
2009,3,158.87,161.3,158.465,160.675,337633.4063
2009,4,160.675,162.065,159.95,161.875,306198.0625
2009,5,161.875,162.585,160.48,161.774,291761.0938
2009,1,161.543,161.58700000000002,158.7,158.81,91266.2031
2009,2,158.84799999999998,160.30700000000002,156.411,157.067,83762.2031
2009,3,157.056,159.341,155.577,157.60399999999998,83778.6016
2009,4,157.589,158.422,154.925,158.066,84209.6016
2009,5,158.06799999999998,159.615,157.381,158.755,133453.7969
2009,1,158.325,158.685,155.455,155.675,260040.7969
2009,2,155.675,156.855,154.06,156.715,301148.0938
2009,3,156.715,158.27,156.435,157.27,294118.1875
2009,4,157.27,158.535,155.945,157.22,325193.6875
2009,5,157.153,158.202,156.665,157.079,255112.0938
2009,1,157.14,159.65,156.71,159.345,291632.3125
2009,2,159.34,160.275,158.19,158.56,298309.9063
2009,3,158.555,159.98,158.17,159.2,280221.0938
2009,4,159.195,159.34,156.475,156.635,269224.5313
2009,5,156.635,157.85,156.386,156.865,152905.5938
2009,1,156.325,156.325,153.02,155.125,329494.125
2009,2,155.12,155.365,152.015,152.155,368068.3438
2009,3,152.145,152.495,146.73,148.685,359990.625
2009,4,148.685,152.36,148.685,152.125,376094.0938
2009,5,152.14,152.17,148.35,149.89600000000002,323845.5938
2009,1,149.755,151.655,147.135,151.475,393050.5938
2009,2,151.475,153.015,150.705,152.975,354270.4063
2009,3,152.965,155.165,152.43,154.885,298535.1875
2009,4,154.885,155.05,153.025,153.76,301190.4063
2009,5,153.745,154.625,152.39,153.886,275638.1875
2009,1,154.485,156.445,154.385,155.56,259054.0156
2009,2,155.56,155.585,153.115,153.53,289739.0
2009,3,153.535,154.62,152.315,153.915,311772.625
2009,4,153.915,157.625,153.905,156.765,312531.8125
2009,5,156.765,156.865,155.365,155.672,270889.8125
2009,1,155.41,157.48,155.16,156.87,300039.5938
2009,2,156.86,157.455,154.14,154.92,330712.4063
2009,3,154.92,156.34,153.855,155.49,370122.4063
2009,4,155.495,158.075,155.24,157.73,328290.3125
2009,5,157.725,158.585,156.91,158.082,295035.5938
2009,1,158.585,161.795,158.14,161.18,303312.9063
2009,2,161.17,162.18,160.015,161.545,298743.0625
2009,3,161.54,162.455,160.43,161.09,291607.4688
2009,4,161.1,162.395,159.94,160.485,217389.6875
2009,5,160.475,163.08,158.965,162.484,148888.4844
2009,1,162.38,162.775,159.38,159.83,148302.4375
2009,2,159.84,160.215,157.83,158.185,149259.1406
2009,3,158.18,159.755,155.975,158.77,169106.6094
2009,4,158.755,160.36,157.38,157.85,132250.5156
2009,5,157.845,158.405,156.01,156.953,111279.2969
2009,1,155.96,156.065,153.46,154.48,144051.625
2009,2,154.475,157.515,154.42,157.365,144173.6563
2009,3,157.365,157.385,153.625,155.81,129900.6172
2009,4,155.805,156.71,154.54,155.535,119689.2188
2009,5,155.535,156.595,153.575,155.69299999999998,140068.4063
2009,1,156.16,156.82,154.725,154.86,160003.25
2009,2,154.86,155.54,153.095,153.24,165569.3906
2009,3,153.245,154.115,152.225,152.69,168881.8906
2009,4,152.69,152.835,151.055,152.53,165202.0938
2009,5,152.535,153.625,152.017,152.214,144270.5
2009,1,151.875,152.05,150.045,151.255,140059.2969
2009,2,151.255,152.765,149.155,149.485,167258.5938
2009,3,149.49,150.555,149.03,150.14,167203.0781
2009,4,150.14,151.755,149.41,151.33,148934.0
2009,5,151.33,152.71,150.835,152.352,136093.2031
2009,1,152.925,153.255,151.585,151.815,97618.3281
2009,2,151.815,152.92,151.32,152.465,172761.6094
2009,3,152.465,153.02,151.64,152.355,180937.75
2009,4,152.355,153.12,151.91,152.71,145665.7031
2009,5,152.695,152.745,150.485,151.061,176155.7969
2009,1,150.56,151.005,149.9,150.895,154052.625
2009,2,150.895,151.76,149.46,149.89,194776.4063
2009,3,149.895,150.58,148.62,149.995,191753.2969
2009,4,149.995,151.2,149.595,149.88,174496.5
2009,5,149.875,149.945,148.25,148.494,166981.0938
2009,1,148.47,149.615,148.325,149.25,143791.9063
2009,2,149.235,149.42,148.23,148.61,143838.0938
2009,3,148.6,150.365,148.56,149.365,157878.8438
2009,4,149.365,149.445,144.405,144.85,199760.3438
2009,5,144.845,145.425,142.74,142.94299999999998,169820.2344
2009,1,140.675,142.85,140.295,142.83,166562.5938
2009,2,142.825,144.11,142.035,144.095,171908.5781
2009,3,144.09,144.54,142.825,143.85,179352.2969
2009,4,143.855,144.23,142.155,142.305,171322.0938
2009,5,142.29,143.531,140.63,143.13,188829.2969
2009,1,142.87,143.96,142.49,142.935,148867.8125
2009,2,142.94,143.245,140.955,141.435,173187.375
2009,3,141.435,142.02,139.705,141.32,162736.7969
2009,4,141.33,142.545,140.975,142.46,164703.0625
2009,5,142.46,143.12,141.655,142.12,172214.1875
2009,1,142.54,143.23,141.545,141.825,154538.2969
